term_code,class_nbr,course_code,class_code,section_code,primary_component,career,language,units,course_title_en,course_title_zh,teaching_staff,quota_total,vacancy,add_consent,drop_consent,course_offering_dept,source_snapshot_id,source_kind,captured_at
2420,6515,HIST4811,HIST4811JM,JMM1,TMC,Undergraduate,E,1,Graduation Thesis Guidance,畢業論文指導,- Professor James Deas David Jack MORTON,8,6,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6298,HIST4811,HIST4811JW,JWM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Dr. WOO Tze Yan Jessie,8,5,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6276,HIST4811,HIST4811KW,KWM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Dr. SIU Kam Wah,8,2,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6518,HIST4811,HIST4811NS,NSM1,TMC,Undergraduate,E,1,Graduation Thesis Guidance,畢業論文指導,- Professor Noah Charles SHUSTERMAN,8,7,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6517,HIST4811,HIST4811SM,SMM1,TMC,Undergraduate,E,1,Graduation Thesis Guidance,畢業論文指導,- Professor Stuart Michael MCMANUS,8,8,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6273,HIST4811,HIST4811SW,SWM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Professor CHEUNG Sui Wai,8,8,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6513,HIST4811,HIST4811WC,WCM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Professor LAM Weng Cheong,8,4,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6277,HIST4811,HIST4811WK,WKM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Professor PUK Wing Kin,8,2,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6296,HIST4811,HIST4811WT,WTM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Professor TSE Wai Kit Wicky,8,3,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6297,HIST4811,HIST4811WY,WYM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Dr. CHEN Wenyan,8,2,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8064,HIST4811,HIST4811YQ,YQM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Dr. WANG Yiqiao,8,6,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6514,HIST4811,HIST4811YY,YYM1,TMC,Undergraduate,C&E,1,Graduation Thesis Guidance,畢業論文指導,- Dr. FOK Yeung Yeung,8,2,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8066,HIST4812,HIST4812IM,IMM1,TMC,Undergraduate,E,5,Graduation Thesis,畢業論文,- Professor Ian Brandon MORLEY,8,8,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8068,HIST4812,HIST4812JW,JWM1,TMC,Undergraduate,C&E,5,Graduation Thesis,畢業論文,- Dr. WOO Tze Yan Jessie,8,7,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8067,HIST4812,HIST4812NS,NSM1,TMC,Undergraduate,E,5,Graduation Thesis,畢業論文,- Professor Noah Charles SHUSTERMAN,8,7,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8063,HIST4812,HIST4812SW,SWM1,TMC,Undergraduate,C&E,5,Graduation Thesis,畢業論文,- Professor CHEUNG Sui Wai,8,6,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8065,HIST4812,HIST4812WY,WYM1,TMC,Undergraduate,C&E,5,Graduation Thesis,畢業論文,- Dr. CHEN Wenyan,8,8,Yes,Yes,Dept of History,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7341,HKSL1000,HKSL1000A,AC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Miss YU On Lam Anita,28,17,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7409,HKSL1000,HKSL1000B,BC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Mr. SUNG Leung Sing,28,20,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5706,HKSL1000,HKSL1000C,CC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Miss YU On Lam Anita,28,17,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7229,HKSL1000,HKSL1000D,DC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Mr. CHU Kwan Ngai Kenny,28,21,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5218,HKSL1000,HKSL1000E,EC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Miss YU Wai Lam Brenda,28,20,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7277,HKSL1000,HKSL1000F,FC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Mr. CHU Kwan Ngai Kenny,24,17,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5775,HKSL1000,HKSL1000G,GC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Miss YU Wai Lam Brenda,28,19,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5664,HKSL1000,HKSL1000H,HC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Mr. SUNG Leung Sing,28,22,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5663,HKSL1000,HKSL1000I,IC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Mr. CHU Kwan Ngai Kenny,28,21,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5627,HKSL1000,HKSL1000J,JC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Mr. SUNG Leung Sing,28,21,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5628,HKSL1000,HKSL1000K,KC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language I,香港手語（一）,- Mr. CHU Kwan Ngai Kenny,28,22,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6074,HKSL1001,HKSL1001-,-,LEC,Undergraduate,SL,1,Hong Kong Sign Language Taster,香港手語入門,- Staff,150,150,Yes,Yes,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4857,HKSL1003,HKSL1003-,-C01,CLW,Undergraduate,SL,6,HKSL I & II,香港手語（一）及（二）,- Miss YU On Lam Anita,28,26,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7181,HKSL2001,HKSL2001-,-C01,CLW,Undergraduate,SL,3,Hong Kong Sign Language III,香港手語（三）,- Mr. SUNG Leung Sing,26,17,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5597,HKSL3001,HKSL3001A,AC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language V,香港手語（五）,- Miss YU Wai Lam Brenda,28,7,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4858,HKSL3001,HKSL3001B,BC01,CLW,Undergraduate,SL,3,Hong Kong Sign Language V,香港手語（五）,- Miss YU Wai Lam Brenda,26,4,,,Dept of Linguistics & Mod Lang,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9523,HTMG1010,HTMG1010A,A,LEC,Undergraduate,E,3,Mgnt of Hosp & Real Estat Bus,酒店房地產企業管理,- Professor GONG Yaqi,38,37,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9660,HTMG1010,HTMG1010B,B,LEC,Undergraduate,E,3,Mgnt of Hosp & Real Estat Bus,酒店房地產企業管理,- Professor GONG Yaqi,35,35,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5898,HTMG1091,HTMG1091-,-,LEC,Undergraduate,E,0,Distinguished Speaker S I,行業領袖演講系列（一）,- Staff,55,54,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5899,HTMG1092,HTMG1092A,A,LEC,Undergraduate,E,1,Distinguished Speaker S II,行業領袖演講系列（二）,- Staff,10,10,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4832,HTMG2000,HTMG2000A,AO01,OTH,Undergraduate,E,1,International Experience,國際經驗,- Dr. TIAN Jie Jenny,50,43,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8667,HTMG2070,HTMG2070A,A,LEC,Undergraduate,E,3,Food and Beverage Management,餐務管理,- Dr. CHEUNG Pui Gentiana,30,7,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5900,HTMG2091,HTMG2091-,-,LEC,Undergraduate,E,0,Distinguished Speaker S III,行業領袖演講系列（三）,- Staff,55,5,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5907,HTMG2092,HTMG2092A,A,LEC,Undergraduate,E,1,Distinguished Speaker S IV,行業領袖演講系列（四）,- Staff,10,10,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6221,HTMG2900,HTMG2900A,AP01,PRA,Undergraduate,E,1,Summer Internship I,暑期行業體驗計劃（一）,- Dr. CHEUNG Pui Gentiana,30,30,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8428,HTMG3010,HTMG3010A,A,LEC,Undergraduate,E,3,Magt of Lodging Facilities,住宿設施管理,- Professor LEE Po Lam Wilson,30,2,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7168,HTMG3030,HTMG3030A,A,LEC,Undergraduate,E,3,Hospitality Real Estate Econ,酒店房地產經濟學,- Professor LIU Yunbo,65,11,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4834,HTMG3041,HTMG3041A,A,LEC,Undergraduate,E,3,Law for HRE Ind,酒店旅遊及房地產法律,- Mr. CHAN Ka Fung,30,3,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4833,HTMG3060,HTMG3060-,-,LEC,Undergraduate,E,3,Hosp. Service Mgt & Innovation,酒店服務管理與創新,- Professor LIU Hongbo,36,30,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5909,HTMG3091,HTMG3091-,-,LEC,Undergraduate,E,0,Distinguished Speaker Series V,行業領袖演講系列（五）,- Staff,55,6,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5954,HTMG3092,HTMG3092A,A,LEC,Undergraduate,E,1,Distinguished Speaker S VI,行業領袖演講系列（六）,- Staff,10,0,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8926,HTMG3520,HTMG3520-,-,LEC,Undergraduate,E,3,Shopping Mall Invest & Mgnt,商場投資與管理,- Dr. Ervi LIUSMAN,30,6,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4836,HTMG3521,HTMG3521-,-,LEC,Undergraduate,E,3,Hosp Revenue Mgt & Analytics,酒店收益管理和分析,- Mr. CHEUNG Yui Johnny,35,22,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,6540,HTMG3900,HTMG3900-,-P01,PRA,Undergraduate,E,1,Summer Internship II,暑期行業體驗計劃（二）,- Dr. CHEUNG Pui Gentiana,30,30,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5910,HTMG4091,HTMG4091-,-,LEC,Undergraduate,E,0,Distinguished Speaker S VII,行業領袖演講系列（七）,- Staff,55,10,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,5916,HTMG4092,HTMG4092A,A,LEC,Undergraduate,E,1,Distinguished Speaker S VIII,行業領袖演講系列（八）,- Staff,10,8,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8473,HTMG4100,HTMG4100-,-,LEC,Undergraduate,E,3,Real Estate Valuation,房地產估價分析,- Professor WONG Chi Fai Nelson,35,16,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8749,HTMG4270,HTMG4270-,-,LEC,Undergraduate,E,3,HRE Financial Reporting & Ana,房地產財務報告與分析,- Professor TSANG Tak Ming Desmond,30,9,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4837,HTMG4529,HTMG4529-,-,LEC,Undergraduate,E,1,Talent Management,款待業的人才管理,- Staff,40,13,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9865,HTMG4537,HTMG4537-,-,LEC,Undergraduate,E,1,Innovation for HRE,酒店旅遊及房地產之創新,- Mr. MAK Kin Wai,40,28,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4883,HTMG4538,HTMG4538-,-,LEC,Undergraduate,E,1,Essentials for HRE Projects,酒店旅遊及房地產項目要點,- Mr. TANG Pui Yan,40,27,,,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,4835,HTMG4600,HTMG4600A,A,LEC,Undergraduate,E,3,Facilities Dev and Mgt for HRE,酒店物業和房地產設施發展及管理,- Dr. Ervi LIUSMAN,35,0,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,9344,HTMG4900,HTMG4900A,A,LEC,Undergraduate,E,3,HRE Capstone Project,酒店和房地產總結項目,- Professor CHOI Sungwoo,35,2,Yes,Yes,Sch of Hotel & Tourism Mgt,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7794,IASP2790,IASP2790-,-F01,FLD,Undergraduate,E,3,Special Topics in IAS (I),亞洲研究特選論題（一）,- Professor WU Ka Ming,30,30,Yes,Yes,International Asian Studies PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7819,IASP4090,IASP4090-,-J01,PRJ,Undergraduate,E,3,Indep Rsrch on Int'l Stud,國際專題研究,- Staff,20,20,Yes,Yes,International Asian Studies PC,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,7194,IBBA3040,IBBA3040A,AS01,SEM,Undergraduate,E,1,Business Lecture Series,商業管理講座系列,- Dr. KU Kei Tat,270,49,,,Integrated BBA Pgm Comm,2026-08-15T01-53-13+08-00-full-term-1,current,
2420,8358,IERG1000,IERG1000-,-T01,TUT,Undergraduate,E,1,Intro to Information Engg,信息工程導論,- Professor CHAN Chun Kit,114,109,Yes,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5107,IERG1810,IERG1810A,AL01,LAB,Undergraduate,E,1,Electronic Circuit Design Lab,電子線路設計實驗,- Professor CHAN Chun Kit,14,0,Yes,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5108,IERG1810,IERG1810B,BL01,LAB,Undergraduate,E,1,Electronic Circuit Design Lab,電子線路設計實驗,- Professor CHAN Chun Kit,6,3,Yes,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5810,IERG2051,IERG2051-,-T01,TUT,Undergraduate,E,3,Signals and Systems,信號與系統,- Professor ZHAO Changhong,140,40,,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,4884,IERG2060,IERG2060-,-T01,TUT,Undergraduate,E,3,Basic Circuits,基礎模擬和數字電路,- Professor CHAN Chun Kit,140,6,,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,7193,IERG2820,IERG2820A,AL01,LAB,Undergraduate,E,1,Electronic Circuit Design Lab,電子線路設計實驗,- Professor CHAN Chun Kit,66,7,,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8848,IERG2820,IERG2820B,BL01,LAB,Undergraduate,E,1,Electronic Circuit Design Lab,電子線路設計實驗,- Professor CHAN Chun Kit,40,0,,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8977,IERG2820,IERG2820C,CL01,LAB,Undergraduate,E,1,Electronic Circuit Design Lab,電子線路設計實驗,- Professor CHAN Chun Kit,10,0,,Yes,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5661,IERG3010,IERG3010-,-T01,TUT,Undergraduate,E,3,Digital Communications,數字通信,- Professor LOK Tat Ming,50,46,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,7075,IERG3080,IERG3080-,-T01,TUT,Undergraduate,E,3,Infor & Software Erg Prac,信息與軟件工程實務,- Dr. YIN Ho Fai Hoover,130,29,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,4885,IERG3310,IERG3310-,-T01,TUT,Undergraduate,E,3,Computer Networks,計算機網絡,- Professor LEE Yiu Bun,135,45,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8849,IERG3800,IERG3800-,-L01,LAB,Undergraduate,E,1,Info Infrastructure Design Lab,信息基礎設施設計實驗,- Professor LEE Yiu Bun,140,50,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5689,IERG4030,IERG4030-,-T01,TUT,Undergraduate,E,3,Optical Communications,光通信,- Professor CHEN Lian Kuan,30,29,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5326,IERG4100,IERG4100-,-T01,TUT,Undergraduate,E,3,Wireless Communication Systems,無線通信系統,- Professor CHEN He,30,25,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,4886,IERG4130,IERG4130-,-T01,TUT,Undergraduate,E,3,Intro to Cyber Security,網際安全概論,- Professor ZHOU Yajin,166,133,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5795,IERG4150,IERG4150-,-T01,TUT,Undergraduate,E,3,Introduction to Cryptography,密碼學概論,- Professor CHOW Sze Ming,80,59,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5718,IERG4190,IERG4190-,-T01,TUT,Undergraduate,E,3,Multimedia Coding & Processing,多媒體編碼和處理,- Professor LIN Dahua,60,37,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5335,IERG4220,IERG4220-,-T01,TUT,Undergraduate,E,3,Secure Software Engineering,安全軟件工程,- Dr. MA Pui Kit,70,42,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5647,IERG4230,IERG4230-,-L01,LAB,Undergraduate,E,3,Intro to Internet of Things,物聯網概論,- Professor CHAN Chun Kit,60,31,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,5233,IERG4320,IERG4320-,-T01,TUT,Undergraduate,E,3,Data Science in Practice,數據科學實踐,- Professor YAN Wenjing,70,51,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,4955,IERG4360,IERG4360-,-T01,TUT,Undergraduate,E,3,Blockchain and Applications,區塊鏈與應用,- Dr. MA Pui Kit,60,34,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6367,IERG4831,IERG4831-,-L01,LAB,Undergraduate,E,2,Networking Laboratory I,網絡實驗室（一）,- Professor LEE Yiu Bun,20,20,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6366,IERG4841,IERG4841-,-L01,LAB,Undergraduate,E,2,Networking Laboratory II,網絡實驗室（二）,- Professor LEE Yiu Bun,20,13,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,4888,IERG4851,IERG4851-,-L01,LAB,Undergraduate,E,1,Cyber Security Laboratory,網際安全實驗,- Professor ZHOU Yajin,50,36,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6567,IERG4998,IERG4998A,AJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHAN Chun Kit,4,4,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6176,IERG4998,IERG4998AA,AAJ1,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Dr. MA Pui Kit,6,0,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6207,IERG4998,IERG4998AC,ACJ1,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor OUYANG Wanli,4,4,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8032,IERG4998,IERG4998AD,ADJ1,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor YAN Wenjing,2,2,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,4889,IERG4998,IERG4998AE,AEJ1,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor ZHOU Yajin,4,1,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6329,IERG4998,IERG4998B,BJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHEN Lian Kuan,2,2,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,4890,IERG4998,IERG4998C,CJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor XUE Diwen,4,1,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8035,IERG4998,IERG4998D,DJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHEN He,4,0,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6466,IERG4998,IERG4998E,EJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor YUE Xiangyu,4,1,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6465,IERG4998,IERG4998F,FJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor XUE Tianfan,4,3,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8016,IERG4998,IERG4998G,GJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor Amin AMINZADEH GOHARI,4,3,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6330,IERG4998,IERG4998H,HJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LAU Wing Cheong,4,2,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6331,IERG4998,IERG4998I,IJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHOW Sze Ming,4,1,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8033,IERG4998,IERG4998J,JJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LEE Yiu Bun,6,0,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,8034,IERG4998,IERG4998K,KJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LIN Dahua,4,4,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6332,IERG4998,IERG4998L,LJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LIEW Soung Chang,4,4,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6333,IERG4998,IERG4998M,MJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LOK Tat Ming,4,2,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,7893,IERG4998,IERG4998N,NJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor Chandrasekhar MADHAVAN NAIR,5,2,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6464,IERG4998,IERG4998O,OJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LIN Xiaojun,4,3,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6034,IERG4998,IERG4998P,PJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor ZHAO Changhong,4,3,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6184,IERG4998,IERG4998Q,QJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor YEUNG Wai Ho,4,3,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6104,IERG4998,IERG4998R,RJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor ZHANG Yingjun,4,0,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6038,IERG4998,IERG4998T,TJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor LI Cheuk Ting,6,0,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6284,IERG4998,IERG4998U,UJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Dr. YIP Kit Sang Danny,9,1,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6185,IERG4998,IERG4998V,VJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor Pascal Olivier VONTOBEL,4,3,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6467,IERG4998,IERG4998W,WJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Dr. YIN Ho Fai Hoover,4,1,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
2420,6334,IERG4998,IERG4998X,XJ01,PRJ,Undergraduate,E,3,Final Year Project I,畢業專題研究（一）,- Professor CHAN Yuen Yan,6,0,,,Dept of Information Engg,2026-08-15T00-47-47+08-00,historical_fallback,
