Academic Term,Term Value,Queried Subject,Class Code,Class Nbr,Course Title,Units,Teaching Staff,Quota(s),Vacancy,Course Component,Section Code,Language,Add Consent,Drop Consent,Course Offering Dept,Meetings
2026-27 Term 2,2430,AIST,AIST4999T,7855,Final Year Project II 畢業專題研究（二）,3.00,- Professor LIANG Xiao,10,10,PRJ,TJ01,E,,,Dept of Computer Sci & Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,AIST,AIST4999U,6284,Final Year Project II 畢業專題研究（二）,3.00,- Professor WANG Liwei,10,10,PRJ,UJ01,E,,,Dept of Computer Sci & Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,AIST,AIST4999V,7919,Final Year Project II 畢業專題研究（二）,3.00,- Dr. TIAN Yusheng,10,10,PRJ,VJ01,E,,,Dept of Computer Sci & Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,AIST,AIST4999W,7920,Final Year Project II 畢業專題研究（二）,3.00,- Professor LIU Weiyang,10,10,PRJ,WJ01,E,,,Dept of Computer Sci & Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,AIST,AIST4999X,6285,Final Year Project II 畢業專題研究（二）,3.00,- Professor XU Hong,10,10,PRJ,XJ01,E,,,Dept of Computer Sci & Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,AIST,AIST4999Y,7921,Final Year Project II 畢業專題研究（二）,3.00,- Professor WANG Zhengrong,10,10,PRJ,YJ01,E,,,Dept of Computer Sci & Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,AIST,AIST4999Z,7862,Final Year Project II 畢業專題研究（二）,3.00,- Professor YANG Ming Chang,10,10,PRJ,ZJ01,E,,,Dept of Computer Sci & Engg,TBA · NRR · 11/01/2027 - 19/04/2027
2026-27 Term 2,2430,ARAB,ARAB1000-,5442,Arabic I 阿拉伯語（一）,3.00,- Staff,28,28,CLW,-C01,A&E,,,Dept of Linguistics & Mod Lang,"We 09:30AM - 12:15PM · CYT_215 · 1/13, 1/20, 1/27, 2/3 | We 09:30AM - 12:15PM · CYT_215 · 2/17, 2/24, 3/3 | We 09:30AM - 12:15PM · CYT_215 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARAB,ARAB2000-,5443,Arabic II 阿拉伯語（二）,3.00,- Staff,28,28,CLW,-C01,A&E,,,Dept of Linguistics & Mod Lang,"We 02:30PM - 05:15PM · WMY_306 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · WMY_306 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · WMY_306 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH1001A,7196,Introduction to Architecture 建築學導論,3.00,- Mr. CHOW Kelly Chi Wai,36,36,STD,AU01,E,,,Sch of Architecture,"Tu 02:30PM - 05:15PM · NRR · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · NRR · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,ARCH,ARCH1001B,8607,Introduction to Architecture 建築學導論,3.00,- Miss KO Kar Yeung Rina,36,36,STD,BU01,E,,,Sch of Architecture,"Tu 02:30PM - 05:15PM · NRR · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · NRR · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,ARCH,ARCH1001C,8606,Introduction to Architecture 建築學導論,3.00,- Dr. LEE Ching,36,36,STD,CU01,E,,,Sch of Architecture,"Tu 02:30PM - 05:15PM · NRR · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · NRR · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,ARCH,ARCH1001D,8605,Introduction to Architecture 建築學導論,3.00,- Staff,36,36,STD,DU01,E,,,Sch of Architecture,"Tu 02:30PM - 05:15PM · NRR · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · NRR · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · NRR · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,ARCH,ARCH1002-,9445,Understanding Cities 認識城市,3.00,- Dr. Pedram GHELICHI,60,60,LEC,-,E,,,Sch of Architecture,"We 02:30PM - 05:15PM · ARC_G04 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · ARC_G04 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · ARC_G04 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH1003-,7095,Visual Studies 視覺研究,3.00,- Mr. CHOW Kelly Chi Wai,80,80,LEC,-,E,Yes,Yes,Sch of Architecture,"We 02:30PM - 05:15PM · ARC_G03 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 05:15PM · ARC_G03 · 2/17, 2/24, 3/3 | We 02:30PM - 05:15PM · ARC_G03 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH2112A,8660,Intro to Arch Design II 建築設計導論（二）,5.00,- Dr. XU Liang,20,20,STD,AU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH2112B,8671,Intro to Arch Design II 建築設計導論（二）,5.00,- Dr. Pedram GHELICHI,20,20,STD,BU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH2112C,8672,Intro to Arch Design II 建築設計導論（二）,5.00,- Miss Caroline Barbara WUETHRICH,20,20,STD,CU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH2112D,8651,Intro to Arch Design II 建築設計導論（二）,5.00,- Staff,20,20,STD,DU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH2323-,5568,Cultural Contexts II 文化脈絡（二）,3.00,- Dr. Pedram GHELICHI,70,70,LEC,-,E,,,Sch of Architecture,"We 09:30AM - 11:15AM · WMY_407 · 1/13, 1/20, 1/27, 2/3 | We 09:30AM - 11:15AM · WMY_407 · 2/17, 2/24, 3/3 | We 09:30AM - 11:15AM · WMY_407 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH2323-,5568,Cultural Contexts II 文化脈絡（二）,3.00,- Dr. Pedram GHELICHI,20,20,TUT,-T01,E,,,Sch of Architecture,"We 11:30AM - 12:15PM · WMY_407 · 1/13, 1/20, 1/27, 2/3 | We 11:30AM - 12:15PM · WMY_407 · 2/17, 2/24, 3/3 | We 11:30AM - 12:15PM · WMY_407 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH2323-,5568,Cultural Contexts II 文化脈絡（二）,3.00,- Dr. Pedram GHELICHI,20,20,TUT,-T02,E,,,Sch of Architecture,"We 12:30PM - 01:15PM · WMY_407 · 1/13, 1/20, 1/27, 2/3 | We 12:30PM - 01:15PM · WMY_407 · 2/17, 2/24, 3/3 | We 12:30PM - 01:15PM · WMY_407 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH2323-,5568,Cultural Contexts II 文化脈絡（二）,3.00,- Dr. Pedram GHELICHI,20,20,TUT,-T03,E,,,Sch of Architecture,"We 11:30AM - 12:15PM · WMY_302 · 1/13, 1/20, 1/27, 2/3 | We 11:30AM - 12:15PM · WMY_302 · 2/17, 2/24, 3/3 | We 11:30AM - 12:15PM · WMY_302 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH2323-,5568,Cultural Contexts II 文化脈絡（二）,3.00,- Dr. Pedram GHELICHI,20,20,TUT,-T04,E,,,Sch of Architecture,"We 12:30PM - 01:15PM · WMY_302 · 1/13, 1/20, 1/27, 2/3 | We 12:30PM - 01:15PM · WMY_302 · 2/17, 2/24, 3/3 | We 12:30PM - 01:15PM · WMY_302 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH2413-,5151,Bldg Tech I: Materials & Cons 建築技術（一）：材料和營造,3.00,- Dr. XU Liang,70,70,LEC,-,E,Yes,Yes,Sch of Architecture,"Tu 09:30AM - 12:15PM · WMY_506 · 1/12, 1/19, 1/26, 2/2 | Tu 09:30AM - 12:15PM · WMY_506 · 2/16, 2/23, 3/2 | Tu 09:30AM - 12:15PM · WMY_506 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,ARCH,ARCH3114A,8673,Architectural Design Studio II 建築設計工作室（二）,5.00,- Professor SHINOHARA Hiroyuki,20,20,STD,AU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH3114B,5152,Architectural Design Studio II 建築設計工作室（二）,5.00,- Professor ZHANG Lily Jing,20,20,STD,BU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH3114C,8539,Architectural Design Studio II 建築設計工作室（二）,5.00,- Mr. FINGRUT Adam,20,20,STD,CU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH3114D,8540,Architectural Design Studio II 建築設計工作室（二）,5.00,- Staff,20,20,STD,DU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH3424-,5153,Bldg Tech III : Environ Tech 建築技術（三）：環境技術,3.00,- Staff,70,70,LEC,-,E,Yes,Yes,Sch of Architecture,"Th 08:30AM - 01:15PM · ARC_G01 · 1/14, 1/21, 1/28, 2/4 | Th 08:30AM - 01:15PM · ARC_G01 · 2/18, 2/25, 3/4 | Th 08:30AM - 01:15PM · ARC_G01 · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH3721-,5164,Land and City 地貌與城市,3.00,- Professor YIU Hoi Lam Melody,70,70,LEC,-,E,Yes,Yes,Sch of Architecture,"We 02:30PM - 04:15PM · YIA_LT7 · 1/13, 1/20, 1/27, 2/3 | We 02:30PM - 04:15PM · YIA_LT7 · 2/17, 2/24, 3/3 | We 02:30PM - 04:15PM · YIA_LT7 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH3721-,5164,Land and City 地貌與城市,3.00,- Professor YIU Hoi Lam Melody,20,20,TUT,-T01,E,Yes,Yes,Sch of Architecture,"We 04:30PM - 05:15PM · YIA_404 · 1/13, 1/20, 1/27, 2/3 | We 04:30PM - 05:15PM · YIA_404 · 2/17, 2/24, 3/3 | We 04:30PM - 05:15PM · YIA_404 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH3721-,5164,Land and City 地貌與城市,3.00,- Professor YIU Hoi Lam Melody,20,20,TUT,-T02,E,Yes,Yes,Sch of Architecture,"We 05:30PM - 06:15PM · YIA_404 · 1/13, 1/20, 1/27, 2/3 | We 05:30PM - 06:15PM · YIA_404 · 2/17, 2/24, 3/3 | We 05:30PM - 06:15PM · YIA_404 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH3721-,5164,Land and City 地貌與城市,3.00,- Professor YIU Hoi Lam Melody,20,20,TUT,-T03,E,Yes,Yes,Sch of Architecture,"We 04:30PM - 05:15PM · YIA_406 · 1/13, 1/20, 1/27, 2/3 | We 04:30PM - 05:15PM · YIA_406 · 2/17, 2/24, 3/3 | We 04:30PM - 05:15PM · YIA_406 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH3721-,5164,Land and City 地貌與城市,3.00,- Professor YIU Hoi Lam Melody,20,20,TUT,-T04,E,Yes,Yes,Sch of Architecture,"We 05:30PM - 06:15PM · YIA_406 · 1/13, 1/20, 1/27, 2/3 | We 05:30PM - 06:15PM · YIA_406 · 2/17, 2/24, 3/3 | We 05:30PM - 06:15PM · YIA_406 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
2026-27 Term 2,2430,ARCH,ARCH4116A,8541,Architectural Design Studio IV 建築設計工作室（四）,5.00,- Dr. HAN Man,20,20,STD,AU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH4116B,8542,Architectural Design Studio IV 建築設計工作室（四）,5.00,- Professor MA Kit Yi,20,20,STD,BU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH4116C,8662,Architectural Design Studio IV 建築設計工作室（四）,5.00,- Mr. CHOW Kelly Chi Wai,20,20,STD,CU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH4116D,8538,Architectural Design Studio IV 建築設計工作室（四）,5.00,- Mr. SHINJI Wataru,20,20,STD,DU01,E,Yes,Yes,Sch of Architecture,"Mo 01:30PM - 06:15PM · NRR · 1/11, 1/18, 1/25, 2/1 | Mo 01:30PM - 06:15PM · NRR · 2/15, 2/22, 3/1 | Mo 01:30PM - 06:15PM · NRR · 3/15, 3/22 | Mo 01:30PM - 06:15PM · NRR · 4/12, 4/19 | Th 01:30PM - 06:15PM · NRR · 1/14, 1/21, 1/28, 2/4 | Th 01:30PM - 06:15PM · NRR · 2/18, 2/25, 3/4 | Th 01:30PM - 06:15PM · NRR · 3/18, 3/25, 4/1, 4/8, 4/15, 4/22"
2026-27 Term 2,2430,ARCH,ARCH4231A,5177,Top Stud in Comput Design 電腦輔助設計專題研究,3.00,- Mr. FINGRUT Adam,35,35,LEC,A,E,,,Sch of Architecture,"Tu 10:30AM - 01:15PM · ARC_G01 · 1/12, 1/19, 1/26, 2/2 | Tu 10:30AM - 01:15PM · ARC_G01 · 2/16, 2/23, 3/2 | Tu 10:30AM - 01:15PM · ARC_G01 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,ARCH,ARCH4426-,9027,Fut Pract and Sustainable Res 未來實踐與可持續對策,3.00,- Professor MA Kit Yi,70,70,LEC,-,E,,,Sch of Architecture,"Tu 02:30PM - 05:15PM · WMY_306 · 1/12, 1/19, 1/26, 2/2 | Tu 02:30PM - 05:15PM · WMY_306 · 2/16, 2/23, 3/2 | Tu 02:30PM - 05:15PM · WMY_306 · 3/16, 3/23, 3/30, 4/6, 4/13, 4/20"
2026-27 Term 2,2430,ARCH,ARCH4431B,5222,Top Studies in Bldg Technology 建築技術專題研究,3.00,- Professor SHINOHARA Hiroyuki,35,35,LEC,B,E,,,Sch of Architecture,"We 10:30AM - 01:15PM · WMY_506 · 1/13, 1/20, 1/27, 2/3 | We 10:30AM - 01:15PM · WMY_506 · 2/17, 2/24, 3/3 | We 10:30AM - 01:15PM · WMY_506 · 3/17, 3/24, 3/31, 4/7, 4/14, 4/21"
